"mal_id","title_english","type","source","airing","year","rating","score","members","favorites","producers","licensors","studios","genres"
36731,"Drive Agent Personal: Shiawase wo Mamoru Mono","CM","Original",FALSE,2017,"G - All Ages",5.9,495,0,"","","Eallin","Drama"
36883,"Wares: Beyond","ONA","Novel",FALSE,2017,"PG-13 - Teens 13 or older",5.58,493,0,"Shodensha","","",""
36265,"Calico Critters: Mini Episodes","TV","Other",FALSE,2017,"G - All Ages",NA,482,2,"","","Shogakukan Music & Digital Entertainment","Slice of Life"
36712,"Mighty Thor: Battle Royale","ONA","Other",FALSE,2017,"G - All Ages",4.96,465,2,"","","","Fantasy"
37273,"Qiezi Mabo Forever","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",4.79,463,0,"","","",""
37750,"Turning Mecard W: Vandyne's Secret","TV","Original",FALSE,2017,"PG - Children",5.95,459,0,"","","","Adventure"
40508,"Anata no Koe","Music","Original",FALSE,2017,"G - All Ages",6.26,436,1,"NHK","","","Slice of Life"
36740,"Dragon Egg","TV","Original",FALSE,2017,"G - All Ages",NA,435,1,"","","","Action, Sci-Fi"
37749,"Turning Mecard R","TV","Original",FALSE,2017,"G - All Ages",NA,426,1,"","","",""
36592,"High & Low: G-Sword OVA","OVA","Other",FALSE,2017,"G - All Ages",NA,426,0,"","","","Action, Drama"
36620,"Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan","TV Special","Unknown",FALSE,2017,"G - All Ages",NA,418,0,"NHK","","Ajia-do","Comedy"
39187,"Daisy Blue","Music","Original",FALSE,2017,"G - All Ages",5.88,412,0,"Warner Music Japan","","",""
37542,"Kami nomi Kakushi","Music","Original",FALSE,2017,"G - All Ages",6.19,404,0,"","","",""
40252,"Yumekui Shoujo","Music","Unknown",FALSE,2017,"G - All Ages",5.82,403,0,"","","","Fantasy"
36874,"Aware! Meisaku-kun: Oronamin C","CM","Original",FALSE,2017,"G - All Ages",5.16,399,0,"","","","Comedy"
36954,"Break Go!Ga!","ONA","Other",FALSE,2017,"G - All Ages",5.44,397,0,"","","",""
38758,"Cup of Smoke","Music","Original",FALSE,2017,"G - All Ages",5.05,384,0,"","","","Avant Garde"
37543,"Iryou Keiei Consultant","ONA","Original",FALSE,2017,"G - All Ages",5.43,382,1,"","","","Slice of Life"
37790,"Taisetsu na Kazoku wo Tsutsumu, Sono Te.","ONA","Original",FALSE,2017,"G - All Ages",6.08,379,0,"","","G-angle","Slice of Life"
48987,"Boku (Re-Arrange)","Music","Music",FALSE,2017,"G - All Ages",6.15,376,0,"","","",""
41293,"Kumo no Mori no Marcus","ONA","Picture book",FALSE,2017,"G - All Ages",5.63,374,0,"Asura Film, Cloud22","","Creators in Pack","Adventure, Fantasy"
53688,"S-Watch","Movie","Web manga",FALSE,2017,"R+ - Mild Nudity",NA,373,2,"","","","Erotica"
39089,"Horizon","Music","Original",FALSE,2017,"G - All Ages",5.89,368,2,"","","",""
37028,"Panpaka Pants x Lala-chan","Movie","Original",FALSE,2017,"G - All Ages",NA,363,0,"","","",""
38887,"LOST","Music","Original",FALSE,2017,"G - All Ages",6.02,361,0,"","","",""
37102,"Boonie Bears: The Adventurers","TV","Original",FALSE,2017,"PG - Children",NA,360,0,"Fantawild Animation","","","Adventure, Comedy"
38771,"WEGO GRAPHICS","CM","Original",FALSE,2017,"G - All Ages",4.76,351,0,"","","",""
36486,"Lalala Lala-chan ★Uchuu ni Muchuu★","TV","Other",FALSE,2017,"PG - Children",NA,350,0,"","","Usagi Ou","Adventure, Fantasy"
39242,"Don't Worry: Monotarinai Monogatari","Music","Other",FALSE,2017,"G - All Ages",5.84,347,0,"","","",""
36981,"Neko no Dayan (2017)","TV","Picture book",FALSE,2017,"G - All Ages",NA,338,0,"","","",""
36543,"GJ8man ""Highlights""","ONA","Other",FALSE,2017,"G - All Ages",NA,321,0,"","","LIGHTAIR Inc.","Comedy"
36947,"Pochitto Hatsumei: Pikachin-Kit","ONA","Original",FALSE,2017,"G - All Ages",NA,304,0,"","","OLM, Shin-Ei Animation","Comedy"
36804,"Lala-chan Santa no Fantasy Christmas","Music","Original",FALSE,2017,"G - All Ages",5.44,304,0,"","","Usagi Ou","Fantasy"
38931,"Green Co-Op CMs","CM","Original",FALSE,2017,"G - All Ages",NA,301,0,"","","Trash Studio","Fantasy, Slice of Life"
36234,"Panpaka Pants Matsuri Movie: Purin Ara, Domo","Movie","Original",FALSE,2017,"G - All Ages",NA,301,0,"","","DLE","Comedy"
36905,"Mentori","ONA","Other",FALSE,2017,"G - All Ages",NA,300,0,"Anime Beans","","","Comedy"
37017,"Kensaku to Enjin no ABC Days","ONA","Original",FALSE,2017,"G - All Ages",5.66,298,0,"Yahoo! Japan","","",""
37951,"Ice Kuritaro","TV","Original",FALSE,2017,"G - All Ages",NA,297,0,"Kamio Japan, Anime Beans","","",""
36464,"Oshushidayo","ONA","Web manga",FALSE,2017,"G - All Ages",NA,294,1,"Anime Beans","","","Comedy"
36668,"I've Been Working on the Railroad","Music","Music",FALSE,2017,"G - All Ages",5.14,288,0,"Space Shower Music","","",""
37454,"Water Dream","Movie","Original",FALSE,2017,"G - All Ages",NA,278,0,"","","",""
37010,"Boku to Sakana no Monogatari","Music","Unknown",FALSE,2017,"G - All Ages",5.62,273,0,"NHK","","",""
40373,"Fly feat. 79, Kaho Nakamura","Music","Original",FALSE,2017,"G - All Ages",5.79,267,0,"","","",""
50484,"The New Hazzys","CM","Original",FALSE,2017,"G - All Ages",5.68,266,0,"","","VCRWORKS",""
37875,"KakoPad: Nagaoka Hanabi Monogatari","ONA","Original",FALSE,2017,"G - All Ages",NA,266,0,"","","","Sci-Fi"
37020,"Wooh & Wah","ONA","Original",FALSE,2017,"G - All Ages",NA,265,0,"WOWOW","","dwarf","Comedy"
36667,"Machibouke (2017)","Music","Music",FALSE,2017,"G - All Ages",5.23,264,0,"Space Shower Music","","",""
37698,"Ukkari Pénélope (2017)","TV","Picture book",FALSE,2017,"G - All Ages",NA,263,0,"","","","Slice of Life"
36680,"Sayonara Nyuunanzai","Music","Original",FALSE,2017,"G - All Ages",5.28,259,0,"","","",""
53167,"Role-Playing Game","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",6.44,256,1,"","","",""
50150,"Ivy","Music","Original",FALSE,2017,"G - All Ages",5.91,249,0,"Warner Music Japan","","","Romance"
37009,"Watashi wa Buranko","Music","Original",FALSE,2017,"G - All Ages",NA,245,0,"NHK","","",""
37066,"Okome Kakurenbo","Music","Original",FALSE,2017,"G - All Ages",5.45,244,0,"NHK","","",""
44606,"Hua Jianghu: Richang Pian","ONA","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,239,0,"","","","Adventure"
52692,"Fundamental","Movie","Original",FALSE,2017,"R+ - Mild Nudity",NA,232,0,"","","","Drama, Suspense"
40088,"Girls Dorm Season 2","ONA","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,229,0,"","","Yudubai Animation","Comedy"
37950,"Ice Kuritaro","Movie","Original",FALSE,2017,"G - All Ages",NA,209,0,"Kamio Japan","","",""
46447,"Romance of the Three Kingdoms","ONA","Novel",FALSE,2017,"PG-13 - Teens 13 or older",NA,203,0,"","","Yinhe Changxing Culture","Action, Drama, Supernatural"
49121,"Dream Kingdom SofyRuby","TV","Unknown",FALSE,2017,"G - All Ages",NA,200,0,"","","","Comedy"
36968,"Panda no Blues","Music","Original",FALSE,2017,"G - All Ages",NA,200,0,"Anime Beans","","",""
44010,"Pleasant Goat Fun Class: Travel Around the World","ONA","Unknown",FALSE,2017,"PG - Children",NA,191,0,"","","","Adventure, Comedy"
50483,"Snowy Land","CM","Original",FALSE,2017,"G - All Ages",NA,182,0,"","","VCRWORKS",""
45406,"Niguang Zhi Chan","ONA","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,174,0,"","","","Adventure, Fantasy"
44295,"Gangtie Feilong: Zaijian Ultraman","Movie","Other",FALSE,2017,"PG-13 - Teens 13 or older",NA,171,0,"","","","Action, Sci-Fi"
56446,"Toy Dad","ONA","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,166,0,"","","Kate Arrow","Comedy"
56025,"Mopemope","Music","Original",FALSE,2017,"R - 17+ (violence & profanity)",NA,152,1,"","","","Avant Garde, Horror"
58279,"Nintama Rantarou: Ninjutsu Gakuen Nyuugaku Annai no Dan","TV Special","Manga",FALSE,2017,"G - All Ages",NA,148,1,"NHK","","Ajia-do","Comedy"
44556,"Baozou Kongbu Gushi 6th Season","ONA","Unknown",FALSE,2017,"PG-13 - Teens 13 or older",NA,147,0,"","","","Horror, Suspense"
58109,"Sick Sick Sick","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,145,0,"","","",""
41240,"Whatever whatever whatever","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,144,0,"","","",""
55496,"Vocaloids are Lame","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,144,0,"","","",""
55083,"Power (R3HAB Remix)","Music","Original",FALSE,2017,"G - All Ages",NA,141,0,"","","","Avant Garde"
55164,"First Time","CM","Original",FALSE,2017,"G - All Ages",NA,139,0,"","","","Slice of Life"
52651,"Muteum","Movie","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,132,0,"","","","Drama"
54514,"Dongseonglo feat. Crush","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,129,0,"","","Studio Pivote",""
48241,"Pororo: Dinosaur Island Adventure","Movie","Unknown",FALSE,2017,"G - All Ages",NA,125,0,"","","Ocon Studio","Adventure, Fantasy"
54550,"Listen To This Song","Music","Original",FALSE,2017,"G - All Ages",NA,118,0,"","","","Avant Garde"
45011,"Judge Zhongkui","Movie","Unknown",FALSE,2017,"G - All Ages",NA,114,0,"","","","Adventure, Fantasy"
44422,"Shaonian Shiye: Ji Yu Shengdian","TV","Original",FALSE,2017,"PG - Children",NA,113,0,"","","",""
55470,"Drive-Thru King","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,112,0,"","","",""
56990,"DinoCore Season 3","TV","Other",FALSE,2017,"PG - Children",NA,112,0,"","","","Action"
55469,"Cyberspace Love","Music","Original",FALSE,2017,"PG-13 - Teens 13 or older",NA,109,0,"","","",""
47509,"Dida Chuanqi","ONA","Original",FALSE,2017,"PG - Children",NA,108,0,"","","","Adventure"
55837,"ZombieDumb 2","TV","Original",FALSE,2017,"PG - Children",NA,106,0,"","","ANYZAC","Comedy, Supernatural"
47459,"Ai Jingling Lelia","TV","Unknown",FALSE,2017,"PG - Children",NA,104,0,"","","","Fantasy"
52653,"Barkley","Movie","Original",FALSE,2017,"PG - Children",NA,103,0,"","","studio2 Animation Lab","Adventure, Drama"
50320,"Axel 2: Adventures of the Spacekids","Movie","Unknown",FALSE,2017,"G - All Ages",NA,100,0,"","","","Adventure, Comedy, Sci-Fi"
45035,"The Legend of the Giant Panda","Movie","Original",FALSE,2017,"G - All Ages",NA,96,0,"","","","Adventure"
44904,"Gulu Gulu Meirenyu 2","Movie","Original",FALSE,2017,"PG - Children",NA,93,0,"","","","Adventure, Fantasy"
45240,"Haha Hua Xiao Ji Specials","ONA","Original",FALSE,2017,"G - All Ages",NA,93,0,"","","","Comedy"
47523,"Haha Hua Xiao Ji","ONA","Original",FALSE,2017,"G - All Ages",NA,93,0,"","","","Comedy"
47445,"Growing Up Season Two","ONA","Original",FALSE,2017,"PG - Children",NA,92,0,"","","",""
47535,"Yu Jian Tuzki","ONA","Original",FALSE,2017,"G - All Ages",NA,92,0,"","","","Comedy, Fantasy"
47487,"Happy Poker","ONA","Game",FALSE,2017,"G - All Ages",NA,88,0,"","","","Comedy"
47442,"Wulongyuan: Huobao Chuanqi","TV","Unknown",FALSE,2017,"PG - Children",NA,85,0,"","","","Fantasy"
47510,"Huangjin Wu","ONA","Unknown",FALSE,2017,"PG-13 - Teens 13 or older",NA,85,0,"","","","Comedy"
45853,"Xing Xueyuan 3: Pandora Mijing","TV","Original",FALSE,2017,"PG - Children",NA,80,0,"","","","Fantasy"
47486,"Xuan Ji Yongzhe: Xuan Ji Zhan Ka","TV","Original",FALSE,2017,"PG - Children",NA,79,0,"","","","Sci-Fi"
47378,"Katuri","TV","Original",FALSE,2017,"PG - Children",NA,75,0,"Alpha Group","","","Fantasy"
47506,"Hong Youji","TV","Original",FALSE,2017,"PG - Children",NA,74,0,"","","","Adventure, Fantasy"
59589,"Toy Cop","TV","Original",FALSE,2017,"PG - Children",NA,60,0,"","","","Adventure, Fantasy"
59502,"QIRR Animal Dance","Music","Original",FALSE,2017,"G - All Ages",NA,54,0,"NHK","","",""
60431,"Sore Ike! Anpanman: Kokin-chan to Christmas no Okurimono","TV Special","Picture book",FALSE,2017,"PG - Children",NA,50,0,"","","TMS Entertainment","Comedy, Fantasy"
33352,"Violet Evergarden","TV","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",8.68,1877887,65018,"Lantis, Pony Canyon, Rakuonsha, ABC Animation","Funimation","Kyoto Animation","Drama"
35849,"DARLING in the FRANXX","TV","Original",FALSE,2018,"PG-13 - Teens 13 or older",7.19,1722170,33038,"Aniplex, Khara, Movic, Half H.P Studio, Ultra Super Pictures, Lucent Pictures Entertainment, Tokyo MX, Nagoya Broadcasting Network, Asahi Broadcasting, BS11, Lawson, ABC Animation, Rialto Entertainment","Funimation","A-1 Pictures, Trigger, CloverWorks","Action, Drama, Romance, Sci-Fi"
35120,"Devilman: Crybaby","ONA","Manga",FALSE,2018,"R+ - Mild Nudity",7.74,1210304,25082,"Aniplex, Dynamic Planning, Netflix","Anime Limited","Science SARU","Action, Avant Garde, Horror, Supernatural"
34577,"The Seven Deadly Sins: Revival of the Commandments","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.55,1165411,3722,"Aniplex, Dentsu, Mainichi Broadcasting System, Kodansha, Movic","","A-1 Pictures","Action, Adventure, Fantasy"
35073,"Overlord II","TV","Light novel",FALSE,2018,"R - 17+ (violence & profanity)",7.75,1078113,4611,"AT-X, Enterbrain, Grooove, Hakuhodo DY Music & Pictures, NTT Plala, Kadokawa","Funimation","Madhouse","Action, Adventure, Fantasy"
34612,"The Disastrous Life of Saiki K. 2","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",8.41,678005,4330,"TV Tokyo, Shogakukan-Shueisha Productions, Nippon Columbia, KlockWorx, Asmik Ace, Bandai Namco Entertainment, Shueisha, Toy's Factory, Dear Stage inc.","","J.C.Staff, Egg Firm","Comedy"
35860,"Teasing Master Takagi-san","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.68,614557,5337,"TMS Entertainment, Asatsu DK, Asmik Ace, TOHO animation, JR East Marketing & Communications","Funimation","Shin-Ei Animation","Comedy, Romance"
34382,"Citrus","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.43,536387,3988,"Sotsu, Lantis, AT-X, KlockWorx, Happinet Pictures, BS Fuji, Tokyo MX, Infinite, Children's Playground Entertainment, Ichijinsha, Crunchyroll SC Anime Fund","Funimation","Passione","Drama, Girls Love"
34497,"Death March to the Parallel World Rhapsody","TV","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",6.44,534351,1870,"Sotsu, AT-X, DIVE II Entertainment, Tokyo MX, Avex Pictures, BS11, Kadokawa, KLab","Funimation","SILVER LINK., Connect","Adventure, Fantasy"
35839,"A Place Further Than The Universe","TV","Original",FALSE,2018,"PG-13 - Teens 13 or older",8.51,528346,14539,"Movic, AT-X, Sony Music Communications, Docomo Anime Store, Kadokawa Media House, Kadokawa, NewGin, Crunchyroll SC Anime Fund","Anime Limited","Madhouse","Adventure, Comedy, Drama"
34798,"Laid-Back Camp","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",8.27,517308,11616,"Sotsu, AT-X, Sony Music Communications, MAGES., 81 Produce, BS11, FuRyu, Crunchyroll SC Anime Fund","","C-Station","Slice of Life"
35851,"Maquia: When the Promised Flower Blooms","Movie","Original",FALSE,2018,"PG-13 - Teens 13 or older",8.39,462119,8129,"Bandai Visual, Lantis, Rakuonsha, Showgate, Hakuhodo DY Music & Pictures, Cygames","Eleven Arts","P.A. Works","Drama, Fantasy"
35466,"ReLIFE: Final Arc","Special","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",8.2,420519,2002,"comico, TMS Music","Funimation","TMS Entertainment","Drama, Romance"
32827,"B: The Beginning","ONA","Original",FALSE,2018,"R - 17+ (violence & profanity)",7.15,359181,1428,"Netflix","Anime Limited","Production I.G","Action, Mystery, Suspense"
35222,"School Babysitters","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.9,358803,3326,"Bandai Visual, Lantis, Nihon Ad Systems, Hakusensha, Banpresto, Marui Group","","Brain's Base","Slice of Life"
34279,"Record of Grancrest War","TV","Light novel",FALSE,2018,"R - 17+ (violence & profanity)",7.22,328759,1369,"Aniplex, Bandai Namco Entertainment, Good Smile Company, BS11, ABC Animation, Kinoshita Group Holdings, Kadokawa, Cromea, Sonilude","Aniplex of America","A-1 Pictures","Action, Adventure, Drama, Fantasy, Romance"
34984,"After the Rain","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.47,321687,1676,"Aniplex, Dentsu, Fuji TV, DMM pictures","Sentai Filmworks","Wit Studio","Drama, Romance"
34944,"Bungo Stray Dogs: Dead Apple","Movie","Manga",FALSE,2018,"R - 17+ (violence & profanity)",7.91,297690,1921,"WOWOW, Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Sony Music Communications, Glovision, Kadokawa Media House, Kadokawa, Bandai Namco Arts","Crunchyroll","Bones","Action, Mystery"
35608,"Love, Chunibyo & Other Delusions!: Take On Me","Movie","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",8.1,286122,1652,"Lantis, Pony Canyon, TBS","Sentai Filmworks","Kyoto Animation","Comedy, Drama, Romance"
35330,"Pop Team Epic","TV","4-koma manga",FALSE,2018,"PG-13 - Teens 13 or older",7.29,229696,1425,"King Records, AC-Bu","Funimation, Sentai Filmworks","Kamikaze Douga","Comedy"
33047,"Fate/Extra: Last Encore","TV","Game",FALSE,2018,"R - 17+ (violence & profanity)",6.3,228734,484,"Aniplex, Marvelous Entertainment, Notes","","Shaft","Action, Fantasy"
36838,"Gintama. Silver Soul Arc","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",8.81,223098,1197,"TV Tokyo, Aniplex, Dentsu, Shueisha","","Bandai Namco Pictures","Action, Comedy, Sci-Fi"
35905,"The Ryuo's Work is Never Done!","TV","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",6.82,201852,354,"AT-X, Magic Capsule, Nippon Columbia, KlockWorx, BS Fuji, Tokyo MX, Hakuhodo DY Music & Pictures, Radio Osaka, Aquamarine, Dream Shift","","Project No.9","Comedy"
34964,"Killing Bites","TV","Manga",FALSE,2018,"R+ - Mild Nudity",6.55,198842,466,"Sotsu, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Medicos Entertainment, Fields, KLab, Christmas Holly, C-one","Sentai Filmworks","LIDENFILMS","Action, Sci-Fi, Ecchi"
36548,"Kokkoku","TV","Manga",FALSE,2018,"R - 17+ (violence & profanity)",6.98,193386,353,"Twin Engine","Sentai Filmworks","Geno Studio","Drama, Fantasy, Mystery, Suspense"
36124,"Junji Ito Collection","TV","Manga",FALSE,2018,"R - 17+ (violence & profanity)",6.55,191670,1170,"Nippon Columbia, Asahi Shimbun, Yomiuri TV Enterprise, Pony Canyon Enterprises, SMIRAL Animation, Crunchyroll SC Anime Fund, Muse Communication, Asahi Shinbun Shuppan","Funimation","Studio Deen","Drama, Horror, Mystery, Supernatural, Suspense"
36516,"Beatless","TV","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",6.22,178265,494,"Kadokawa Shoten, Mainichi Broadcasting System, Sony Music Entertainment, Good Smile Company, Animatic","","Diomedéa","Action, Drama, Romance, Sci-Fi"
36049,"Dagashi Kashi 2","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.82,176456,211,"Pony Canyon, TBS, Shogakukan, Lawson, Pony Canyon Enterprises","Funimation","Tezuka Productions","Comedy, Gourmet"
35889,"Hakata Tonkotsu Ramens","TV","Novel",FALSE,2018,"R - 17+ (violence & profanity)",7.36,160806,675,"Sotsu, AT-X, Warner Bros. Japan, KlockWorx, ASCII Media Works, Tokyo MX, BS11","Funimation","Satelight","Action, Mystery"
35828,"How to Keep a Mummy","TV","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",7.46,143388,761,"TBS, Grooove, Nichion, Exit Tunes, ONEMUSIC, Crunchyroll SC Anime Fund","","8bit","Slice of Life, Supernatural"
37033,"Today's Menu for the Emiya Family","ONA","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",7.79,138116,767,"Aniplex, Kadokawa","Aniplex of America","ufotable","Gourmet, Slice of Life"
33354,"Cardcaptor Sakura: Clear Card","TV","Manga",FALSE,2018,"PG - Children",7.66,128354,696,"NHK, Kodansha, NHK Enterprises","Funimation","Madhouse","Adventure, Comedy, Romance"
36039,"A.I.C.O. Incarnation","ONA","Original",FALSE,2018,"R - 17+ (violence & profanity)",6.53,119753,259,"Bandai Visual, Lantis, Hakuhodo DY Music & Pictures, Yamasa, Studio Easter","","Bones","Action, Sci-Fi"
36616,"Mob Psycho 100 Reigen: The Miraculous Unknown Psychic","Special","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",7.4,109284,161,"","Funimation, Crunchyroll","Bones","Action, Comedy, Supernatural"
35078,"Mitsuboshi Colors","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.41,105829,352,"Frontier Works, Movic, AT-X, Grooove, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa","Sentai Filmworks","SILVER LINK.","Slice of Life"
36688,"The Testament of Sister New Devil Departures","OVA","Light novel",FALSE,2018,"R+ - Mild Nudity",6.9,99767,163,"AT-X, Nippon Columbia, KlockWorx, Toranoana, Glovision, Sony PCL, Kadokawa Media House, Sun TV, Kadokawa","","Production IMS","Action, Fantasy, Romance, Ecchi"
35540,"Slow Start","TV","4-koma manga",FALSE,2018,"PG-13 - Teens 13 or older",7.02,85220,177,"Aniplex, Houbunsha, Kansai Telecasting, Lawson, Kinoshita Group Holdings, Drecom","Aniplex of America","CloverWorks","Comedy"
35589,"Katana Maidens: Toji no Miko","TV","Original",FALSE,2018,"PG-13 - Teens 13 or older",6.79,82728,245,"Square Enix, Genco, Mainichi Broadcasting System, AT-X, Glovision, Crunchyroll, Kadokawa, My Theater D.D.","Funimation","Studio Gokumi","Action, Fantasy"
34439,"Code Geass: Lelouch of the Rebellion II - Transgression","Movie","Original",FALSE,2018,"R - 17+ (violence & profanity)",7.64,79365,115,"","Funimation","Sunrise","Action, Sci-Fi"
36702,"Attack on Titan: The Roar of Awakening","Movie","Manga",FALSE,2018,"R - 17+ (violence & profanity)",7.92,77240,97,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises","Funimation","Wit Studio","Action, Drama, Suspense"
33899,"IDOLiSH7","TV","Game",FALSE,2018,"PG-13 - Teens 13 or older",7.69,75175,1483,"Bandai Visual, Lantis, Bandai Namco Games","","TROYCA","Drama"
27783,"Sword Gai The Animation","ONA","Manga",FALSE,2018,"R - 17+ (violence & profanity)",5.74,74240,46,"Production I.G","","DLE, LandQ studios","Action, Supernatural"
36923,"The Seven Deadly Sins: Revival of The Commandments - Prologue","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.22,69576,114,"","","A-1 Pictures","Action, Adventure, Fantasy"
36094,"Hakumei and Mikochi","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.7,68650,430,"Lantis, AT-X, Sony Music Communications, Kadokawa Media House, Kadokawa","Sentai Filmworks","Lerche","Fantasy, Slice of Life"
35298,"Ms. Koizumi Loves Ramen Noodles","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",6.56,67338,89,"Sotsu, KlockWorx, flying DOG, Grooove, Cygames, Crunchyroll SC Anime Fund","Discotek Media","Studio Gokumi, AXsiZ","Comedy, Gourmet"
34839,"Sanrio Boys","TV","Mixed media",FALSE,2018,"PG-13 - Teens 13 or older",6.69,64723,297,"Pony Canyon, Sanrio, Pierrot Plus, Akatsuki","Ponycan USA","Pierrot","Slice of Life"
36847,"The Seven Heavenly Virtues","TV","Mixed media",FALSE,2018,"R+ - Mild Nudity",5.26,62755,129,"Hobby Japan","Sentai Filmworks","Bridge","Fantasy, Ecchi"
35789,"Yowamushi Pedal: Glory Line","TV","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.58,62570,99,"TV Tokyo, MediaNet, TOHO animation, Akita Shoten","","TMS Entertainment","Sports"
35757,"The Silver Guardian 2","TV","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",6.49,60621,76,"Haoliners Animation League","Funimation","Emon, Blade","Adventure, Fantasy"
37341,"Laid-Back Camp Specials","Special","Manga",FALSE,2018,"PG-13 - Teens 13 or older",7.57,58817,91,"","","C-Station","Slice of Life"
36522,"Spiritpact: Bond of the Underworld","TV","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",7.49,50672,232,"Tencent Animation & Comics","","Haoliners Animation League","Action, Boys Love, Comedy, Supernatural"
36108,"Takunomi","TV","Web manga",FALSE,2018,"PG-13 - Teens 13 or older",6.43,48738,49,"Pony Canyon, TBS, Magic Capsule, Shogakukan, Lawson, RAY, U-NEXT, Nichion","Sentai Filmworks","Production IMS","Comedy, Gourmet"
36560,"My Girlfriend is Shobitch OVA","OVA","Web manga",FALSE,2018,"R+ - Mild Nudity",6.33,48060,35,"","Sentai Filmworks","Diomedéa, Studio Blanc.","Comedy, Romance, Ecchi"
37087,"Overlord: Ple Ple Pleiades 2","ONA","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",6.82,42806,28,"","","Studio PuYUKAI","Action, Comedy, Fantasy"
35997,"Maerchen Maedchen","TV","Light novel",FALSE,2018,"PG-13 - Teens 13 or older",5.41,42668,49,"Lantis, AT-X, NBCUniversal Entertainment Japan, Medicos Entertainment, Shueisha, Kanon Sound, DMM.com, NichiNare","","Hoods Entertainment","Fantasy"
36840,"25-Year-Old High School Girl, I Wouldn’t Do This with a Kid","ONA","Web manga",FALSE,2018,"Rx - Hentai",5.6,40552,134,"Cosmic Ray, Picante Circus, Suiseisha, Tavac","","Lyrics","Hentai"
35964,"Basilisk: The Ouka Ninja Scrolls","TV","Manga",FALSE,2018,"R - 17+ (violence & profanity)",5.55,40116,41,"Kodansha, Glovision, King Records, Universal Entertainment","Funimation","Seven Arcs Pictures","Action, Drama"
37150,"Soul Land","ONA","Novel",FALSE,2018,"PG-13 - Teens 13 or older",7.94,31391,599,"Tencent Penguin Pictures","","Sparkly Key Animation Studio","Action, Adventure, Fantasy, Romance"
34863,"Touken Ranbu - Hanamaru 2","TV","Game",FALSE,2018,"PG-13 - Teens 13 or older",7.29,31193,141,"Marvelous Entertainment, Nitroplus, TOHO animation, Good Smile Company, DMM.com","Funimation","Doga Kobo","Action, Comedy, Fantasy"
35988,"Damepri Anime Caravan","TV","Visual novel",FALSE,2018,"PG-13 - Teens 13 or older",6.5,30969,87,"Pierrot, Movic, BS Fuji, Tokyo MX, AZ Creative, Kadokawa, Live Viewing Japan, Libre","Sentai Filmworks","Studio Flad","Adventure, Comedy, Fantasy"
36720,"Youkoso! Sukebe Elf no Mori e","OVA","Visual novel",FALSE,2018,"Rx - Hentai",7.6,29448,410,"Lune-Pictures","","T-Rex","Fantasy, Hentai"
42632,"A Day Before Us","ONA","Original",FALSE,2018,"PG-13 - Teens 13 or older",7.22,29004,63,"","","LICO, Red Dog Culture House","Romance"
